0 1.00001 1.5678e-05
1 0.445528 5.14055e-05
2 0.340376 3.17305e-05
3 0.263033 2.55457e-05
4 0.208736 2.59017e-05
5 0.169908 1.8264e-05
6 0.141353 1.35667e-05
7 0.1198 1.4843e-05
8 0.103092 8.85337e-06
9 0.0898396 1.16103e-05
10 0.0791623 1.22367e-05
11 0.070425 1.13751e-05
12 0.0631635 7.26695e-06
13 0.057064 7.065e-06
14 0.051868 8.82811e-06
15 0.0474183 6.98288e-06
16 0.0435639 7.74682e-06
17 0.0401938 7.51267e-06
18 0.0372328 8.83893e-06
19 0.0346182 5.43553e-06
20 0.0323036 5.83629e-06
21 0.0302328 8.29827e-06
22 0.0283767 5.12055e-06
23 0.0266871 5.65757e-06
24 0.0251729 6.14573e-06
25 0.0237866 4.84463e-06
26 0.0225244 6.01477e-06
27 0.021376 5.47713e-06
28 0.0203155 4.65269e-06
29 0.0193449 5.24235e-06
30 0.0184413 6.06846e-06
31 0.0176103 3.8639e-06
32 0.0168458 4.13136e-06
33 0.0161263 3.84312e-06
34 0.0154577 3.85959e-06
35 0.0148364 3.80447e-06
36 0.0142545 2.671e-06
37 0.0137056 4.26803e-06
38 0.013198 2.64428e-06
39 0.0127189 4.08042e-06
40 0.0122658 2.28776e-06
41 0.0118423 3.58622e-06
42 0.0114442 2.56364e-06
43 0.0110591 2.43558e-06
44 0.0107004 3.27532e-06
45 0.0103623 3.6498e-06
46 0.0100397 3.40519e-06
47 0.00973225 2.81316e-06
48 0.0094456 2.45239e-06
49 0.00916004 2.56096e-06
