0 1.00028 3.0e-4
1 0.425854 0.000219989
2 0.25441 0.000229002
3 0.169233 2.25782e-05
4 0.121935 1.95266e-05
5 0.0928943 0.000165461
6 0.0736525 1.63288e-05
7 0.060265 8.98554e-05
8 0.050269 2.70503e-05
9 0.0427644 2.27262e-05
10 0.036933 7.83964e-05
11 0.0322478 0.000128391
12 0.0285579 7.07195e-05
13 0.0254845 4.33202e-05
14 0.0229592 0.000104601
15 0.0207873 4.68388e-05
16 0.0189842 3.4283e-05
17 0.0174278 4.68509e-05
18 0.0160285 1.52641e-06
19 0.014848 5.7919e-05
20 0.0137654 6.99182e-06
21 0.0128181 2.84937e-05
22 0.0119302 2.63083e-05
23 0.0111629 2.06838e-05
24 0.0105503 3.578e-05
25 0.00991216 8.9607e-05
26 0.00938964 3.40775e-05
27 0.00887042 5.05926e-05
28 0.00839208 3.5434e-05
29 0.00799554 8.75567e-05
30 0.00765993 4.49073e-05
31 0.00724196 3.41734e-05
32 0.00693912 6.45207e-05
33 0.00669023 6.83868e-05
34 0.00632941 7.33213e-06
35 0.00603735 6.22313e-06
36 0.00584711 2.81072e-07
37 0.00560399 3.37534e-05
38 0.00535004 1.20087e-05
39 0.00516961 4.29483e-05
40 0.0049944 4.61261e-05
82 0.00176497 4.05908e-05
164 0.000647683 9.79074e-06
328 0.000246639 1.21267e-05
656 8.30991e-05 4.93645e-06
1312 2.72407e-05 4.25397e-06
2624 2.47482e-06 1.24287e-06
5248 1.18606e-06 1.17291e-06
10496 1.15782e-06 8.54668e-07
20992 -1.15759e-07 1.66582e-07
