0 0.999982 1.8e-5
1 0.259772 1.45107e-05
2 0.115046 5.69445e-07
3 0.0666268 1.22853e-06
4 0.0443202 1.41862e-06
5 0.0320397 2.09277e-06
6 0.024475 8.15249e-07
7 0.0194519 2.8453e-06
8 0.0159159 4.49381e-07
9 0.0133298 2.72015e-06
10 0.0113635 1.10621e-06
11 0.00984158 1.96063e-06
12 0.00862098 4.5359e-07
13 0.00763085 2.19454e-06
14 0.0068166 4.27806e-06
15 0.00613476 3.85822e-06
16 0.00556072 2.03699e-06
17 0.00506972 1.54823e-06
18 0.00464445 2.77813e-06
19 0.00427765 9.20118e-07
20 0.00395313 3.04913e-06
21 0.00367161 8.12975e-07
22 0.00342006 3.14459e-07
23 0.00319386 8.54871e-07
24 0.00299369 2.28937e-07
25 0.00281228 3.68925e-07
26 0.00264921 9.35568e-07
27 0.00250081 1.05575e-06
28 0.00236393 1.31063e-06
29 0.00224226 1.10638e-06
30 0.00212873 8.70402e-07
31 0.00202446 1.48211e-06
32 0.00192923 2.32428e-07
33 0.00184045 2.19346e-07
34 0.00175737 6.43189e-07
35 0.00168198 2.58332e-07
36 0.00161158 4.45929e-07
37 0.00154521 8.89141e-07
38 0.0014835 1.32408e-06
39 0.00142565 7.43174e-07
40 0.00137255 8.29288e-07
82 0.000459491 6.28408e-07
164 0.000160584 2.89852e-07
328 5.58146e-05 2.00812e-07
656 1.94096e-05 2.20414e-07
1312 6.68078e-06 1.44297e-08
2624 2.19029e-06 2.12483e-08
5248 6.65805e-07 1.21734e-07
10496 1.63614e-07 8.04798e-08
20992 5.15954e-08 1.31271e-08
