0 0.999961 4.0e-5
1 0.348849 2.1834e-05
2 0.172199 2.67904e-05
3 0.104214 1.25724e-05
4 0.0709233 5.63317e-08
5 0.0519829 4.0565e-06
6 0.0400894 7.13551e-06
7 0.0320622 4.26908e-06
8 0.0263719 2.62529e-06
9 0.0221616 4.18454e-06
10 0.0189455 5.31678e-06
11 0.0164384 4.52634e-06
12 0.0144269 4.39346e-06
13 0.0127949 4.89326e-07
14 0.0114551 8.21376e-06
15 0.0103227 5.69224e-06
16 0.00936223 4.17955e-06
17 0.0085471 5.6404e-06
18 0.00783674 5.43724e-06
19 0.00721706 9.70204e-08
20 0.00667786 4.33822e-06
21 0.0062069 1.79997e-06
22 0.00578202 1.33501e-06
23 0.00540754 1.63478e-06
24 0.00506673 3.91001e-07
25 0.00476051 1.66714e-06
26 0.00448812 3.82395e-08
27 0.00423786 2.16979e-06
28 0.00401135 9.48127e-07
29 0.00380361 3.47248e-06
30 0.00361055 1.52704e-06
31 0.00343703 1.83396e-06
32 0.00327308 7.56121e-07
33 0.00312425 2.56497e-07
34 0.00298488 5.15568e-07
35 0.00285595 1.81369e-07
36 0.00273628 1.10348e-06
37 0.00262599 3.18355e-06
38 0.00252129 5.96596e-07
39 0.0024238 1.33266e-07
40 0.00233316 3.85383e-07
82 0.000782295 2.44207e-07
164 0.000272876 2.09471e-08
328 9.52247e-05 7.20115e-07
656 3.3321e-05 1.92071e-07
1312 1.18448e-05 2.80641e-08
2624 3.87195e-06 2.26457e-08
5248 1.43883e-06 4.92353e-08
10496 4.93134e-07 4.04968e-08
20992 1.27791e-07 7.53184e-09
