0 1 1.39924e-05
1 0.44612 1.90606e-05
2 0.3208 1.136e-05
3 0.238333 9.27577e-06
4 0.184121 8.63719e-06
5 0.147032 9.81275e-06
6 0.120603 4.53578e-06
7 0.101078 7.54424e-06
8 0.0862111 7.26025e-06
9 0.0746163 7.46264e-06
10 0.0653768 6.30624e-06
11 0.0578733 6.9779e-06
12 0.0516915 5.61479e-06
13 0.0465318 7.91613e-06
14 0.0421631 4.43333e-06
15 0.0384372 5.09516e-06
16 0.035223 4.75354e-06
17 0.0324338 4.23667e-06
18 0.0299906 4.58873e-06
19 0.0278404 4.86763e-06
20 0.025934 4.53949e-06
21 0.0242314 3.96201e-06
22 0.0227133 3.67523e-06
23 0.0213393 4.974e-06
24 0.0201063 4.13109e-06
25 0.0189805 3.70816e-06
26 0.0179602 4.72821e-06
27 0.017025 3.57338e-06
28 0.0161696 3.9302e-06
29 0.0153835 3.39806e-06
30 0.0146569 3.62909e-06
31 0.0139861 3.59113e-06
32 0.0133678 3.79726e-06
33 0.0127914 4.1068e-06
34 0.0122552 4.6916e-06
35 0.0117556 3.88004e-06
36 0.0112916 3.3752e-06
37 0.0108509 3.32266e-06
38 0.0104435 3.71547e-06
39 0.0100604 3.24236e-06
40 0.00970006 2.98587e-06
82 0.00340036 1.94601e-06
164 0.00121998 1.08368e-06
328 0.000435111 5.78566e-07
656 0.000154383 3.35665e-07
1312 5.46557e-05 2.00169e-07
2624 1.93151e-05 1.30692e-07
5248 6.87314e-06 1.00907e-07
10496 2.51146e-06 1.05699e-07
20992 8.86865e-07 7.67021e-08
