0 1.00001 1.e-5
1 0.186832 2.01327e-06
2 0.0779475 1.63487e-06
3 0.0442945 1.98808e-06
4 0.0292276 7.96709e-07
5 0.0210401 3.11043e-06
6 0.0160411 1.258e-06
7 0.0127342 2.35286e-07
8 0.0104167 1.1648e-06
9 0.0087196 5.20621e-07
10 0.00743665 1.41802e-06
11 0.00643683 8.41499e-07
12 0.00564062 8.62677e-07
13 0.00499512 1.05743e-06
14 0.00446379 1.15684e-07
15 0.00401805 8.13615e-10
16 0.00364293 3.98307e-07
17 0.00332105 7.5301e-07
18 0.00304492 1.13583e-06
19 0.00280458 7.23814e-07
20 0.00259332 6.85185e-07
21 0.0024077 4.92878e-07
22 0.0022439 1.06811e-07
23 0.00209698 4.90423e-07
24 0.00196482 5.35903e-07
25 0.00184692 4.74896e-07
26 0.00173914 6.5964e-07
27 0.00164141 7.60682e-07
28 0.00155336 8.562e-07
29 0.00147258 6.8475e-07
30 0.00139913 8.78927e-07
31 0.00133126 7.67523e-07
32 0.0012684 4.18675e-07
33 0.00121055 4.68836e-07
34 0.00115615 7.01975e-07
35 0.00110624 6.75742e-07
36 0.00105984 6.85746e-07
37 0.00101639 5.52781e-07
38 0.000975957 4.97833e-07
39 0.000937793 1.28428e-06
40 0.000902347 9.39007e-07
82 0.000303204 1.1869e-08
164 0.000106254 7.34317e-08
328 3.71593e-05 1.42819e-07
656 1.29137e-05 8.42289e-08
1312 4.47017e-06 2.65665e-08
2624 1.62088e-06 6.46772e-09
5248 4.83678e-07 1.19087e-08
10496 1.59425e-07 2.45214e-08
20992 5.42022e-08 3.09614e-09
