1	0.0189228	0.000177306	-0.000116683	2.29381e-05	3.326e-07	1.26468e-08	-0.000121647	0.000150345	2.5948e-05	7.46181e-07	
2	0.0213508	0.000131146	-2.47891e-05	2.59738e-05	3.81536e-07	1.29509e-08	9.22349e-05	0.000152145	3.12705e-05	7.35052e-07	
5	0.023485	0.000166572	-3.26373e-05	2.35782e-05	3.96846e-07	1.25517e-08	-0.000194357	0.000165176	4.13279e-05	7.39505e-07	
8	0.0239211	0.000218529	2.54317e-05	2.39237e-05	4.04366e-07	1.22603e-08	-0.0002089	0.000220569	5.72618e-05	1.1775e-06	
10	0.0239966	0.000289723	4.06386e-07	2.62076e-05	4.07432e-07	1.44607e-08	0.000395841	0.000345814	7.31146e-05	2.73672e-06	
12	0.0240262	9.29268e-05	1.3785e-05	1.3615e-05	4.27487e-07	5.08633e-09	1.15654e-05	0.000194906	8.61143e-05	1.12998e-06	
15	0.0240965	0.000104953	-4.82544e-06	1.58047e-05	4.45974e-07	7.06266e-09	0.000349108	0.000333983	0.000130954	2.67861e-06	
18	0.0249155	0.000132342	-8.70483e-05	2.98257e-05	5.49222e-07	1.6659e-08	0.0080201	0.00169822	0.000871922	6.68937e-05	
20	0.0276428	0.000194557	0.000121099	8.8723e-05	1.98791e-06	5.76237e-08	0.0391339	0.00646833	0.0112594	0.002020144	
25	0.02861		0.000214588	-0.000581597	5.97478e-05	1.34043e-06	7.47813e-08	0.107892	0.00748138	0.0148945	0.002509592	
30	0.028512	0.000246902	-0.00136126	2.9124e-05	2.31002e-06	7.48129e-08	0.154323	0.00912828	0.0247955	0.003529509	


