1	0.0130496	3.58296e-05	
2	0.0145264	2.94604e-05	
5	0.016051	4.13636e-05	
8	0.0165892	4.88718e-05	
10	0.0166955	0.000189612	
12	0.0172785	0.000262725	
15	0.0181637	0.000115252	
18	0.0358906	0.000694138	
20	0.0461384	0.000638614	
25	0.0535309	0.000637254	
30	0.0567208	0.000698702	

