0 0.500043413346612 8.222247105379937e-05 0.24999999999999994 0.0
1 0.5308109177494788 0.00033262884953160095 -0.017750987267438532 0.00016024768500124531
2 0.4987175225454151 0.00035019364844361364 -0.0032198003624716227 0.00016101875420673818
3 0.48983431979195025 0.00038265697291300243 -0.0009307215453056112 0.00015166613969310743
4 0.4865109890260514 0.0003683307947331975 -0.0005259316339701943 0.0001621181094336418
5 0.4845987420583656 0.0003707134828755346 -0.0004390604864277483 0.0001519148355413185
6 0.48340845545144573 0.0003377625454085935 -0.00035130025251386575 0.00015552223042958764
7 0.482141537008361 0.00029954458416428406 -8.59153796931517e-05 0.00016818687120644335
8 0.48209953508636366 0.0003402172634006326 7.314217215684662e-05 0.00015625649427421887
9 0.48164388573005545 0.0003765637640164715 -0.00023410755517888588 0.0001489219804258094
10 0.4812725662160783 0.00036694643689968916 -0.0001062754575990486 0.00015969611588145818
11 0.48078190908389473 0.0003310158981043763 -3.5822771715797565e-05 0.00014885200066063313
12 0.4808227922388747 0.00033065915570626865 0.00029267241537072073 0.0001478936547263022
13 0.4809284379269607 0.00034313658642107567 -7.722826493890714e-05 0.00017425915299420402
14 0.4804466049770137 0.0003940436757714837 7.191226934302607e-05 0.0001637387243811257
15 0.4810480793163435 0.000349394781430137 -0.0002534266611248926 0.00014270473646060396
16 0.4801246668019165 0.0003525276496671035 -0.00022666886587120014 0.00016684060263549318

