0 1.00001 6.89198e-06
1 0.587547 9.02499e-06
2 0.329768 7.56982e-06
3 0.207072 5.64487e-06
4 0.142121 5.26232e-06
5 0.103972 4.16469e-06
6 0.0796995 3.47772e-06
7 0.0632766 3.22733e-06
8 0.0516327 2.75075e-06
9 0.0430522 2.63932e-06
10 0.0365397 2.09545e-06
11 0.0314673 2.13507e-06
12 0.0274343 1.80713e-06
13 0.0241717 2.00883e-06
14 0.0214889 1.79248e-06
15 0.019256 1.6587e-06
16 0.0173737 1.61333e-06
17 0.0157677 1.65368e-06
18 0.0143929 1.35205e-06
19 0.013198 1.39664e-06
20 0.0121592 9.87408e-07
21 0.0112444 1.38053e-06
22 0.0104358 1.08877e-06
23 0.0097175 1.0816e-06
24 0.00907666 1.19541e-06
25 0.00850175 1.05516e-06
26 0.0079832 1.03437e-06
27 0.0075143 1.10801e-06
28 0.00708862 1.01302e-06
29 0.00669971 7.98408e-07
30 0.00634568 8.2184e-07
31 0.00602054 9.66749e-07
32 0.00572146 8.23929e-07
33 0.0054464 9.8655e-07
34 0.00519212 9.08329e-07
35 0.0049568 9.64495e-07
36 0.00473773 8.17567e-07
37 0.00453524 1.06524e-06
38 0.00434594 9.68795e-07
39 0.0041675 9.29337e-07
40 0.00400185 9.76233e-07
41 0.00384781 6.83948e-07
42 0.00370246 8.83186e-07
43 0.00356606 7.30258e-07
44 0.00343676 7.70156e-07
45 0.00331564 6.94209e-07
46 0.00320044 7.64357e-07
47 0.00309336 7.3855e-07
48 0.00299087 8.32349e-07
49 0.0028944 8.53074e-07
50 0.00280242 6.66264e-07
51 0.00271483 6.42613e-07
52 0.00263221 6.95571e-07
53 0.00255378 6.22829e-07
54 0.00247882 7.03276e-07
55 0.00240637 8.33693e-07
56 0.00233838 6.75851e-07
57 0.00227376 6.50771e-07
58 0.00221183 6.49727e-07
59 0.00215169 6.45928e-07
60 0.00209493 7.36314e-07
61 0.00204099 6.29919e-07
62 0.00198895 7.32996e-07
63 0.00193905 6.51139e-07
64 0.00189156 5.801e-07
65 0.00184538 7.2325e-07
66 0.00180083 6.20013e-07
67 0.00175822 6.30429e-07
68 0.00171703 5.78712e-07
69 0.00167807 7.20128e-07
70 0.00163994 5.86465e-07
142 0.000537395 4.48905e-07
284 0.000181971 2.99971e-07
568 6.24044e-05 1.91139e-07
1136 2.1483e-05 1.1493e-07
2272 7.49185e-06 7.19835e-08
4544 2.579e-06 4.96629e-08
9088 9.12078e-07 3.3209e-08
18176 3.22716e-07 2.20397e-08
36352 1.19559e-07 1.60777e-08
