100			17.7495	0.624102	0.000001
1000			17.5318	0.655159	0.000001
10000			25.9802	0.665629	0.000001
100000			26.8635	0.668965	0.000001
1000000			27.803  0.670199	0.00003
10000000		28.3862 0.670578	0.00006
100000000		28.3468 0.670805	0.0002

