0.05 0.0005701237817826144 1.0821184607128836e-07 7.507787332111523e-06 9.64056754518874e-09 -16.39892294836482 0.1385175139317988 -0.03894897042837434 0.07928220662308903 270.9160910541054 1.6671243238972535
0.1 0.0007086010681379384 1.667966404827147e-07 1.850346372223373e-05 2.1362062067996357e-08 -34.14029360478436 0.14145445769757675 -0.16779328710823826 0.08578004500941473 271.12656922132044 1.4175283666979426
0.15 0.000886818490552267 2.468153919381926e-07 3.835562935378952e-05 4.484721169151151e-08 -53.801909283393684 0.14476333910147177 -0.03439477442851541 0.08767849818185143 270.41149068329383 1.5179259820551843
0.2 0.0011196721065141468 3.2899952775292497e-07 7.529434028194333e-05 8.190610889332822e-08 -74.69263908376516 0.13370688683040455 0.031727638210077035 0.07233743246663793 268.3885865579514 1.353875967089667
0.25 0.001438677058331445 4.886496767532275e-07 0.00014899013804121165 1.8349580791002356e-07 -97.7789587110703 0.12981094977544125 0.03737855018457197 0.07555872369769745 265.43618235045756 1.4195868520338295
0.3 0.0018987974847658761 6.718671980300713e-07 0.0003089534530566308 3.9104583666455726e-07 -123.87096871900735 0.11062009468435346 0.0834893326499246 0.060073047594231016 265.29499921403203 1.5207813853687018
0.32 0.002143859488242676 8.349968214915122e-07 0.00042345293194742813 5.350664553408074e-07 -135.07377654564212 0.11382268330609394 0.05418565036485088 0.07065570766344216 260.9110285447956 1.365065763941278
0.34 0.00243812274047034 9.611308321388205e-07 0.0005892049731381371 7.179020378039628e-07 -147.10851064915212 0.11317864822501135 0.06296814444393047 0.07029526779857725 260.74272827956855 1.3154484784261606
0.36 0.0028011478501069284 1.0623428237668545e-06 0.0008410872136564294 1.0756606110870435e-06 -159.66797493169108 0.11327510006697705 -0.04300689257982112 0.06502738359638938 259.3880241241045 1.3859265894708794
0.38 0.003249838472530288 1.4062369113104144e-06 0.0012263541484491226 1.605654647586531e-06 -172.95316650015874 0.11610419219440395 0.03931591745022122 0.061403799215989 257.51757993516554 1.379523608217948
0.4 0.0038300049151905723 1.6874402183857934e-06 0.0018595314828841485 2.808275454013474e-06 -187.1274565446337 0.09153688545398285 -0.11710835379022096 0.06738841320974166 258.1241083394343 1.5632680649359245
0.42 0.004594554510610981 2.263166553628546e-06 0.0029366309083851795 4.491416328932727e-06 -202.7208411239464 0.10099569085104652 -0.058888986639357405 0.061101161026968866 253.88908167151376 1.398813783019765
0.44 0.005640052541583145 2.9488160099224337e-06 0.004874519647340176 7.950167613043875e-06 -219.33278856716947 0.10506749305211122 -0.08019501129845003 0.05928181432071449 251.2933833400164 1.3449449904796895
0.45 0.0063209180048836595 3.4584925660211474e-06 0.006444307795631091 1.0073973107519559e-05 -228.22078475456865 0.09333381020075969 -0.015483441101464828 0.05968339536456038 249.4341953761766 1.2922980603187946
0.46 0.007147780908273206 3.959931963370926e-06 0.008658215731348954 1.4116833251639686e-05 -237.6352614364705 0.1034025883885224 -0.017102461346884083 0.06283050365037005 247.86306925231207 1.4304697610131174
0.48 0.00947193688224646 5.413696892275355e-06 0.01681781610289657 2.6402016699520065e-05 -258.4318085349459 0.09231375124823028 -0.08880606367029778 0.05791524026289851 245.4659841478557 1.3553776010339778
0.49 0.011148361381354825 7.082807775115151e-06 0.024295562467649554 4.215959188091335e-05 -270.17572283357237 0.0888850561767756 -0.02939661310707432 0.062482501434746894 245.20614656452682 1.3859668426134717
0.5 0.013405875149225211 1.0165342890262628e-05 0.03634854468812593 6.832938091680423e-05 -282.9350654801493 0.09433082193755661 -0.05797185133058703 0.06380973875833303 246.46782962362633 1.3825159143486787
0.51 0.01645518450260683 1.1159131594605412e-05 0.055882693122123885 9.159840582485247e-05 -297.43047568424936 0.08301168815827471 0.08014743688169006 0.06405384769650672 242.64297102691475 1.2606471092890172
0.52 0.020783115649992575 1.7005547216579223e-05 0.0889457141507712 0.0001480819715582793 -313.9774759811687 0.08004490384899447 0.01608848641172423 0.06544401532316668 240.84703368515252 1.33108493884226
0.53 0.026984618965054715 2.24080600867382e-05 0.14490924827910429 0.0002311199512684922 -333.29427974198325 0.08957905418007917 0.01510346151938124 0.06317644723344121 239.15941790749693 1.576209707555663
0.54 0.036199630249869545 3.132266787265427e-05 0.24170579829875702 0.0003692771143337322 -357.22637616621694 0.09852676242733532 0.06066348725340772 0.06631612338594679 237.36242653950453 1.473673505878104
0.55 0.04969380552906583 4.168055731048966e-05 0.404170114519381 0.0005965760229170985 -387.15281018005663 0.09485681503615594 0.03336665251840788 0.07635297247458933 231.55682088628257 1.5369628771827843
0.56 0.06806353799056418 5.856796935405836e-05 0.6526661433910778 0.0009423505828739711 -423.91361378991735 0.12357712783927603 0.02518929527066587 0.08356328601537583 230.6800904790869 1.9302884874161457
0.57 0.09056938383393587 7.211868578573303e-05 0.9848576161313242 0.0013689274247889376 -465.96486448899276 0.10607064665446685 0.08184062266642086 0.08249645657950469 224.36956452936872 1.722673749842596
0.58 0.11509036114197747 7.778363157001825e-05 1.373503251955183 0.0016249220397584 -510.4179671971194 0.11624894684130709 0.165253462348419 0.09169357737311616 223.4164778333181 2.0675979163507687
0.59 0.13875969504335078 8.991923855188917e-05 1.766831570564203 0.002077339257493753 -553.2250626890956 0.1027902971391021 0.0828377923547793 0.10031116665825515 216.914519325884 1.7945829433379918
0.6 0.16076100199562443 0.00010517901630422725 2.142117169853337 0.0024728504326965027 -593.5713711708058 0.10073856669399993 -0.09697329927232415 0.09879178934777501 212.24771397200323 1.9139694857921243
